SalesOrderID,OrderDate,DueDate,ShipDate,Name,SalesPersonID, SubTotal , TaxAmt , Freight , TotalDue ,BusinessEntityID
43857,7/1/2011,7/13/2011,7/8/2011,Tenth Bike Store,Online Sale," $7,186.54 ", $689.05 , $215.33 ," $8,090.92 ",1896
43858,7/1/2011,7/13/2011,7/8/2011,Exotic Bikes,Online Sale," $13,694.35 "," $1,317.07 ", $411.58 ," $15,423.00 ",1344
43859,7/1/2011,7/13/2011,7/8/2011,Highway Bike Shop,Online Sale," $3,911.60 ", $375.24 , $117.26 ," $4,404.11 ",1134
43860,7/1/2011,7/13/2011,7/8/2011,A Bike Store,Online Sale," $10,993.39 "," $1,057.28 ", $330.40 ," $12,381.08 ",934
43861,7/1/2011,7/13/2011,7/8/2011,Qualified Sales and Repair Services,Online Sale," $23,401.11 "," $2,244.41 ", $701.38 ," $26,346.89 ",884
43862,7/1/2011,7/13/2011,7/8/2011,Unified Sports Company,Online Sale," $31,000.78 "," $2,987.87 ", $933.71 ," $34,922.36 ",1310
43863,7/1/2011,7/13/2011,7/8/2011,Social Activities Club,Online Sale," $1,718.90 ", $164.97 , $51.55 ," $1,935.42 ",914
43864,7/1/2011,7/13/2011,7/8/2011,Sparkling Paint and Finishes,Online Sale," $38,474.36 "," $3,703.90 "," $1,157.47 "," $43,335.72 ",1860
43865,7/1/2011,7/13/2011,7/8/2011,Totes & Baskets Company,Online Sale," $13,196.05 "," $1,268.26 ", $396.33 ," $14,860.64 ",1992
43866,7/1/2011,7/13/2011,7/8/2011,Moderately-Priced Bikes Store,Online Sale," $4,076.39 ", $391.23 , $122.26 ," $4,589.87 ",498
43867,7/1/2011,7/13/2011,7/8/2011,Raw Materials Inc,Online Sale," $32,673.04 "," $3,149.29 ", $984.15 ," $36,806.49 ",522
43868,7/1/2011,7/13/2011,7/8/2011,Major Cycling,Online Sale," $2,146.96 ", $206.11 , $64.41 ," $2,417.48 ",1828
43869,7/1/2011,7/13/2011,7/8/2011,Permanent Finish Products,Online Sale," $49,193.99 "," $4,734.61 "," $1,479.56 "," $55,408.16 ",1970
43870,7/1/2011,7/13/2011,7/8/2011,Wholesale Bikes,Online Sale," $4,316.99 ", $413.62 , $129.26 ," $4,859.87 ",728
43871,7/1/2011,7/13/2011,7/8/2011,Fun Times Club,Online Sale," $9,398.90 ", $899.95 , $281.23 ," $10,580.08 ",1900
43872,7/1/2011,7/13/2011,7/8/2011,Wire Baskets and Parts,Online Sale," $11,584.46 "," $1,110.99 ", $347.18 ," $13,042.63 ",1956
43873,7/1/2011,7/13/2011,7/8/2011,Preferred Bikes,Online Sale," $41,250.44 "," $3,973.73 "," $1,241.79 "," $46,465.95 ",790
43874,7/1/2011,7/13/2011,7/8/2011,Travel Systems,Online Sale, $419.46 , $40.27 , $12.58 , $472.31 ,494
43875,7/1/2011,7/13/2011,7/8/2011,Tread Industries,Online Sale," $121,761.94 "," $11,871.50 "," $3,709.84 "," $137,343.29 ",616
43876,7/1/2011,7/13/2011,7/8/2011,Active Transport Inc.,Online Sale," $7,135.26 ", $686.95 , $214.67 ," $8,036.88 ",1936
43877,7/1/2011,7/13/2011,7/8/2011,Outdoor Sports Supply,Online Sale," $20,628.57 "," $1,977.12 ", $617.85 ," $23,223.54 ",1270
43878,7/1/2011,7/13/2011,7/8/2011,Only Bikes and Accessories,Online Sale," $4,079.99 ", $391.68 , $122.40 ," $4,594.07 ",704
43879,7/1/2011,7/13/2011,7/8/2011,Designated Distributors,Online Sale," $21,718.76 "," $2,087.89 ", $652.46 ," $24,459.11 ",346
43880,7/1/2011,7/13/2011,7/8/2011,Primary Bike Distributors,Online Sale," $15,479.55 "," $1,488.45 ", $465.14 ," $17,433.14 ",970
43881,7/1/2011,7/13/2011,7/8/2011,Great Bicycle Supply,Online Sale," $38,816.81 "," $3,725.72 "," $1,164.29 "," $43,706.82 ",1980
43882,7/1/2011,7/13/2011,7/8/2011,Scratch-Resistant Finishes Company,Online Sale," $2,024.99 ", $194.40 , $60.75 ," $2,280.14 ",466
43883,7/1/2011,7/13/2011,7/8/2011,Lease-a-Bike Shop,Online Sale," $18,320.69 "," $1,763.02 ", $550.94 ," $20,634.65 ",832
43884,7/1/2011,7/13/2011,7/8/2011,Hardware Components,Online Sale," $115,696.33 "," $11,215.35 "," $3,504.80 "," $130,416.48 ",1126
43885,7/1/2011,7/13/2011,7/8/2011,Basic Sports Equipment,Online Sale, $68.40 , $5.93 , $1.85 , $76.18 ,900
43886,7/1/2011,7/13/2011,7/8/2011,Finer Riding Supplies,Online Sale," $17,358.01 "," $1,664.99 ", $520.31 ," $19,543.32 ",780
43887,7/1/2011,7/13/2011,7/8/2011,New Bikes Company,Online Sale, $419.46 , $40.27 , $12.58 , $472.31 ,310
43888,7/1/2011,7/13/2011,7/8/2011,Wholesale Parts,Online Sale," $14,432.82 "," $1,388.46 ", $433.90 ," $16,255.18 ",980
43889,7/1/2011,7/13/2011,7/8/2011,General Department Stores,Online Sale," $2,082.67 ", $199.40 , $62.31 ," $2,344.39 ",1056
43890,7/1/2011,7/13/2011,7/8/2011,Serious Cycles,Online Sale," $75,191.96 "," $7,234.31 "," $2,260.72 "," $84,686.99 ",356
43891,7/1/2011,7/13/2011,7/8/2011,Cross-Country Riding Supplies,Online Sale," $32,569.10 "," $3,126.31 ", $976.97 ," $36,672.39 ",1010
43892,7/1/2011,7/13/2011,7/8/2011,Farthermost Bike Shop,Online Sale," $16,544.55 "," $1,587.17 ", $495.99 ," $18,627.70 ",816
43893,7/1/2011,7/13/2011,7/8/2011,Acceptable Sales & Service,Online Sale, $419.46 , $40.27 , $12.58 , $472.31 ,1224
43894,7/1/2011,7/13/2011,7/8/2011,Some Discount Store,Online Sale," $32,492.60 "," $3,118.70 ", $974.60 ," $36,585.90 ",1438
43895,7/1/2011,7/13/2011,7/8/2011,Vast Bike Sales and Rental,Online Sale," $32,459.93 "," $3,121.49 ", $975.47 ," $36,556.88 ",870
43896,7/1/2011,7/13/2011,7/8/2011,Rental Bikes,Online Sale," $4,345.83 ", $416.12 , $130.04 ," $4,891.99 ",1136
43897,7/1/2011,7/13/2011,7/8/2011,Resale Services,Online Sale," $51,235.01 "," $4,912.93 "," $1,535.29 "," $57,683.23 ",370
43898,7/1/2011,7/13/2011,7/8/2011,Rewarding Activities Company,Online Sale," $50,948.92 "," $4,908.58 "," $1,533.93 "," $57,391.43 ",794
43899,7/1/2011,7/13/2011,7/8/2011,District Mall,Online Sale," $11,942.60 "," $1,147.86 ", $358.70 ," $13,449.16 ",1228
43900,7/1/2011,7/13/2011,7/8/2011,Consolidated Sales,Online Sale," $34,628.30 "," $3,323.68 "," $1,038.65 "," $38,990.63 ",1164
43901,7/1/2011,7/13/2011,7/8/2011,Sturdy Toys,Online Sale," $22,717.60 "," $2,177.07 ", $680.33 ," $25,575.00 ",1214
43902,7/1/2011,7/13/2011,7/8/2011,eCommerce Bikes,Online Sale," $52,803.45 "," $5,091.79 "," $1,591.18 "," $59,486.42 ",340
43903,7/1/2011,7/13/2011,7/8/2011,Metro Bike Mart,Online Sale, $20.19 , $1.61 , $0.50 , $22.31 ,1362
43904,7/1/2011,7/13/2011,7/8/2011,Swift Cycles,Online Sale," $11,361.27 "," $1,093.58 ", $341.74 ," $12,796.60 ",1946
43905,7/1/2011,7/13/2011,7/8/2011,General Associates,Online Sale," $9,880.27 ", $950.94 , $297.17 ," $11,128.38 ",1090
43906,7/1/2011,7/13/2011,7/8/2011,The Gear Store,Online Sale," $32,971.32 "," $3,162.14 ", $988.17 ," $37,121.63 ",372
43907,7/1/2011,7/13/2011,7/8/2011,Leather and Vinyl Manufacturing,Online Sale," $14,660.30 "," $1,407.78 ", $439.93 ," $16,508.01 ",974
43908,7/1/2011,7/13/2011,7/8/2011,Super Sports Store,Online Sale," $2,561.54 ", $246.32 , $76.98 ," $2,884.84 ",846
43909,7/1/2011,7/13/2011,7/8/2011,Year-Round Sports,Online Sale," $25,493.32 "," $2,461.12 ", $769.10 ," $28,723.55 ",964
43910,7/1/2011,7/13/2011,7/8/2011,Every Bike Shop,Online Sale," $19,411.93 "," $1,867.40 ", $583.56 ," $21,862.89 ",1350
43911,7/1/2011,7/13/2011,7/8/2011,Thorough Parts and Repair Services,Online Sale," $19,734.87 "," $1,896.65 ", $592.70 ," $22,224.23 ",600
43912,7/1/2011,7/13/2011,7/8/2011,Affordable Sports Equipment,Online Sale," $13,078.27 "," $1,258.95 ", $393.42 ," $14,730.65 ",1108
43913,7/1/2011,7/13/2011,7/8/2011,Journey Sporting Goods,Online Sale," $36,724.10 "," $3,522.30 "," $1,100.72 "," $41,347.11 ",936
43914,7/1/2011,7/13/2011,7/8/2011,Brightwork Company,Online Sale," $8,152.78 ", $782.45 , $244.52 ," $9,179.75 ",368
43915,7/1/2011,7/13/2011,7/8/2011,Handy Bike Services,Online Sale," $4,049.99 ", $388.80 , $121.50 ," $4,560.29 ",760
43916,7/1/2011,7/13/2011,7/8/2011,Bold Bike Accessories,Online Sale," $39,450.79 "," $3,788.81 "," $1,184.00 "," $44,423.60 ",348
43917,7/1/2011,7/13/2011,7/8/2011,Sure & Reliable Sporting Goods,Online Sale," $21,356.16 "," $2,050.82 ", $640.88 ," $24,047.86 ",1174
43918,7/1/2011,7/13/2011,7/8/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
43919,7/1/2011,7/13/2011,7/8/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
43920,7/1/2011,7/13/2011,7/8/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
43921,7/1/2011,7/13/2011,7/8/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
43922,7/1/2011,7/13/2011,7/8/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
43923,7/2/2011,7/14/2011,7/9/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
43924,7/2/2011,7/14/2011,7/9/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
43925,7/2/2011,7/14/2011,7/9/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
43926,7/3/2011,7/15/2011,7/10/2011,Online Orders,Online Order," $3,374.99 ", $270.00 , $84.37 ," $3,729.36 ",NULL
43927,7/3/2011,7/15/2011,7/10/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
43928,7/3/2011,7/15/2011,7/10/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
43929,7/3/2011,7/15/2011,7/10/2011,Online Orders,Online Order, $699.10 , $55.93 , $17.48 , $772.50 ,NULL
43930,7/4/2011,7/16/2011,7/11/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
43931,7/4/2011,7/16/2011,7/11/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
43932,7/4/2011,7/16/2011,7/11/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
43933,7/4/2011,7/16/2011,7/11/2011,Online Orders,Online Order," $3,399.99 ", $272.00 , $85.00 ," $3,756.99 ",NULL
43934,7/4/2011,7/16/2011,7/11/2011,Online Orders,Online Order," $3,399.99 ", $272.00 , $85.00 ," $3,756.99 ",NULL
43935,7/5/2011,7/17/2011,7/12/2011,Online Orders,Online Order, $699.10 , $55.93 , $17.48 , $772.50 ,NULL
43936,7/5/2011,7/17/2011,7/12/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
43937,7/5/2011,7/17/2011,7/12/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
43938,7/5/2011,7/17/2011,7/12/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
43939,7/5/2011,7/17/2011,7/12/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
43940,7/5/2011,7/17/2011,7/12/2011,Online Orders,Online Order, $699.10 , $55.93 , $17.48 , $772.50 ,NULL
43941,7/6/2011,7/18/2011,7/13/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
43942,7/6/2011,7/18/2011,7/13/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
43943,7/6/2011,7/18/2011,7/13/2011,Online Orders,Online Order, $699.10 , $55.93 , $17.48 , $772.50 ,NULL
43944,7/6/2011,7/18/2011,7/13/2011,Online Orders,Online Order," $3,399.99 ", $272.00 , $85.00 ," $3,756.99 ",NULL
43945,7/6/2011,7/18/2011,7/13/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
43946,7/6/2011,7/18/2011,7/13/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
43947,7/6/2011,7/18/2011,7/13/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
43948,7/6/2011,7/18/2011,7/13/2011,Online Orders,Online Order," $3,399.99 ", $272.00 , $85.00 ," $3,756.99 ",NULL
43949,7/7/2011,7/19/2011,7/14/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
43950,7/7/2011,7/19/2011,7/14/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
43951,7/7/2011,7/19/2011,7/14/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
43952,7/7/2011,7/19/2011,7/14/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
43953,7/8/2011,7/20/2011,7/15/2011,Online Orders,Online Order, $699.10 , $55.93 , $17.48 , $772.50 ,NULL
43954,7/8/2011,7/20/2011,7/15/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
43955,7/8/2011,7/20/2011,7/15/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
43956,7/8/2011,7/20/2011,7/15/2011,Online Orders,Online Order," $3,399.99 ", $272.00 , $85.00 ," $3,756.99 ",NULL
43957,7/9/2011,7/21/2011,7/16/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
43958,7/9/2011,7/21/2011,7/16/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
43959,7/9/2011,7/21/2011,7/16/2011,Online Orders,Online Order," $3,374.99 ", $270.00 , $84.37 ," $3,729.36 ",NULL
43960,7/9/2011,7/21/2011,7/16/2011,Online Orders,Online Order," $3,374.99 ", $270.00 , $84.37 ," $3,729.36 ",NULL
43961,7/10/2011,7/22/2011,7/17/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
43962,7/10/2011,7/22/2011,7/17/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
43963,7/10/2011,7/22/2011,7/17/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
43964,7/10/2011,7/22/2011,7/17/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
43965,7/10/2011,7/22/2011,7/17/2011,Online Orders,Online Order," $3,374.99 ", $270.00 , $84.37 ," $3,729.36 ",NULL
43966,7/10/2011,7/22/2011,7/17/2011,Online Orders,Online Order," $3,399.99 ", $272.00 , $85.00 ," $3,756.99 ",NULL
43967,7/11/2011,7/23/2011,7/18/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
43968,7/11/2011,7/23/2011,7/18/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
43969,7/11/2011,7/23/2011,7/18/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
43970,7/11/2011,7/23/2011,7/18/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
43971,7/11/2011,7/23/2011,7/18/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
43972,7/12/2011,7/24/2011,7/19/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
43973,7/12/2011,7/24/2011,7/19/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
43974,7/12/2011,7/24/2011,7/19/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
43975,7/12/2011,7/24/2011,7/19/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
43976,7/12/2011,7/24/2011,7/19/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
43977,7/12/2011,7/24/2011,7/19/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
43978,7/13/2011,7/25/2011,7/20/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
43979,7/13/2011,7/25/2011,7/20/2011,Online Orders,Online Order, $699.10 , $55.93 , $17.48 , $772.50 ,NULL
43980,7/13/2011,7/25/2011,7/20/2011,Online Orders,Online Order," $3,374.99 ", $270.00 , $84.37 ," $3,729.36 ",NULL
43981,7/13/2011,7/25/2011,7/20/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
43982,7/13/2011,7/25/2011,7/20/2011,Online Orders,Online Order, $699.10 , $55.93 , $17.48 , $772.50 ,NULL
43983,7/14/2011,7/26/2011,7/21/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
43984,7/14/2011,7/26/2011,7/21/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
43985,7/14/2011,7/26/2011,7/21/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
43986,7/14/2011,7/26/2011,7/21/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
43987,7/15/2011,7/27/2011,7/22/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
43988,7/15/2011,7/27/2011,7/22/2011,Online Orders,Online Order," $3,399.99 ", $272.00 , $85.00 ," $3,756.99 ",NULL
43989,7/15/2011,7/27/2011,7/22/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
43990,7/15/2011,7/27/2011,7/22/2011,Online Orders,Online Order," $3,399.99 ", $272.00 , $85.00 ," $3,756.99 ",NULL
43991,7/15/2011,7/27/2011,7/22/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
43992,7/15/2011,7/27/2011,7/22/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
43993,7/17/2011,7/29/2011,7/24/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
43994,7/18/2011,7/30/2011,7/25/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
43995,7/18/2011,7/30/2011,7/25/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
43996,7/18/2011,7/30/2011,7/25/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
43997,7/18/2011,7/30/2011,7/25/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
43998,7/18/2011,7/30/2011,7/25/2011,Online Orders,Online Order," $3,374.99 ", $270.00 , $84.37 ," $3,729.36 ",NULL
43999,7/18/2011,7/30/2011,7/25/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
44000,7/19/2011,7/31/2011,7/26/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
44001,7/19/2011,7/31/2011,7/26/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
44002,7/19/2011,7/31/2011,7/26/2011,Online Orders,Online Order, $699.10 , $55.93 , $17.48 , $772.50 ,NULL
44003,7/19/2011,7/31/2011,7/26/2011,Online Orders,Online Order, $699.10 , $55.93 , $17.48 , $772.50 ,NULL
44004,7/19/2011,7/31/2011,7/26/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
44005,7/19/2011,7/31/2011,7/26/2011,Online Orders,Online Order, $699.10 , $55.93 , $17.48 , $772.50 ,NULL
44006,7/19/2011,7/31/2011,7/26/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
44007,7/19/2011,7/31/2011,7/26/2011,Online Orders,Online Order, $699.10 , $55.93 , $17.48 , $772.50 ,NULL
44008,7/20/2011,8/1/2011,7/27/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
44009,7/20/2011,8/1/2011,7/27/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
44010,7/20/2011,8/1/2011,7/27/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
44011,7/20/2011,8/1/2011,7/27/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
44012,7/20/2011,8/1/2011,7/27/2011,Online Orders,Online Order," $3,374.99 ", $270.00 , $84.37 ," $3,729.36 ",NULL
44013,7/20/2011,8/1/2011,7/27/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
44014,7/21/2011,8/2/2011,7/28/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
44015,7/21/2011,8/2/2011,7/28/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
44016,7/21/2011,8/2/2011,7/28/2011,Online Orders,Online Order," $3,374.99 ", $270.00 , $84.37 ," $3,729.36 ",NULL
44017,7/21/2011,8/2/2011,7/28/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
44018,7/21/2011,8/2/2011,7/28/2011,Online Orders,Online Order," $3,374.99 ", $270.00 , $84.37 ," $3,729.36 ",NULL
44019,7/21/2011,8/2/2011,7/28/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
44020,7/21/2011,8/2/2011,7/28/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
44021,7/21/2011,8/2/2011,7/28/2011,Online Orders,Online Order," $3,374.99 ", $270.00 , $84.37 ," $3,729.36 ",NULL
44022,7/22/2011,8/3/2011,7/29/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
44023,7/22/2011,8/3/2011,7/29/2011,Online Orders,Online Order," $3,374.99 ", $270.00 , $84.37 ," $3,729.36 ",NULL
44024,7/22/2011,8/3/2011,7/29/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
44025,7/22/2011,8/3/2011,7/29/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
44026,7/22/2011,8/3/2011,7/29/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
44027,7/23/2011,8/4/2011,7/30/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
44028,7/23/2011,8/4/2011,7/30/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
44029,7/23/2011,8/4/2011,7/30/2011,Online Orders,Online Order," $3,374.99 ", $270.00 , $84.37 ," $3,729.36 ",NULL
44030,7/24/2011,8/5/2011,7/31/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
44031,7/24/2011,8/5/2011,7/31/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
44032,7/24/2011,8/5/2011,7/31/2011,Online Orders,Online Order," $3,399.99 ", $272.00 , $85.00 ," $3,756.99 ",NULL
44033,7/24/2011,8/5/2011,7/31/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
44034,7/24/2011,8/5/2011,7/31/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
44035,7/24/2011,8/5/2011,7/31/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
44036,7/24/2011,8/5/2011,7/31/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
44037,7/24/2011,8/5/2011,7/31/2011,Online Orders,Online Order, $699.10 , $55.93 , $17.48 , $772.50 ,NULL
44038,7/24/2011,8/5/2011,7/31/2011,Online Orders,Online Order," $3,399.99 ", $272.00 , $85.00 ," $3,756.99 ",NULL
44039,7/25/2011,8/6/2011,8/1/2011,Online Orders,Online Order, $699.10 , $55.93 , $17.48 , $772.50 ,NULL
44040,7/25/2011,8/6/2011,8/1/2011,Online Orders,Online Order," $3,374.99 ", $270.00 , $84.37 ," $3,729.36 ",NULL
44041,7/25/2011,8/6/2011,8/1/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
44042,7/26/2011,8/7/2011,8/2/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
44043,7/26/2011,8/7/2011,8/2/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
44044,7/26/2011,8/7/2011,8/2/2011,Online Orders,Online Order," $3,578.27 ", $286.26 , $89.46 ," $3,953.99 ",NULL
44045,7/26/2011,8/7/2011,8/2/2011,Online Orders,Online Order," $3,399.99 ", $272.00 , $85.00 ," $3,756.99 ",NULL
